"Step","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MAX","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"1155618","","","","1777.714428418526","1777.714428418526","1777.714428418526","998.1224483759447","998.1224483759447","998.1224483759447","1507.109291725244","1507.109291725244","1507.109291725244","1777.796950732439","1777.796950732439","1777.796950732439","1231.8690427477015","1231.8690427477015","1231.8690427477015","1837.3138653428362","1837.3138653428362","1837.3138653428362","1833.4332734501102","1833.4332734501102","1833.4332734501102","1830.1895506538385","1830.1895506538385","1830.1895506538385","1833.25356235473","1833.25356235473","1833.25356235473"
"1156207","","","","1791.490066816668","1791.490066816668","1791.490066816668","998.3907888101519","998.3907888101519","998.3907888101519","1513.2364776213892","1513.2364776213892","1513.2364776213892","1788.1740593770712","1788.1740593770712","1788.1740593770712","1245.936746407766","1245.936746407766","1245.936746407766","1825.8669026096861","1825.8669026096861","1825.8669026096861","1839.6483891061898","1839.6483891061898","1839.6483891061898","1831.857429498753","1831.857429498753","1831.857429498753","1841.7767410110587","1841.7767410110587","1841.7767410110587"
"1156796","","","","1783.7908129822567","1783.7908129822567","1783.7908129822567","1010.688928228122","1010.688928228122","1010.688928228122","1504.6570264439838","1504.6570264439838","1504.6570264439838","1788.7584282570137","1788.7584282570137","1788.7584282570137","1247.8876568571184","1247.8876568571184","1247.8876568571184","1831.5727030117068","1831.5727030117068","1831.5727030117068","1810.792553163088","1810.792553163088","1810.792553163088","1847.4467514988523","1847.4467514988523","1847.4467514988523","1843.2461045297014","1843.2461045297014","1843.2461045297014"
"1157385","","","","1791.271675877048","1791.271675877048","1791.271675877048","1022.553616762278","1022.553616762278","1022.553616762278","1504.8354775149087","1504.8354775149087","1504.8354775149087","1793.0913065501547","1793.0913065501547","1793.0913065501547","1243.8665268179288","1243.8665268179288","1243.8665268179288","1831.1198926926872","1831.1198926926872","1831.1198926926872","1839.597613920091","1839.597613920091","1839.597613920091","1840.6628976995262","1840.6628976995262","1840.6628976995262","1840.9347678686527","1840.9347678686527","1840.9347678686527"
"1157974","","","","1783.6693362901533","1783.6693362901533","1783.6693362901533","999.4768341813038","999.4768341813038","999.4768341813038","1516.9426664175844","1516.9426664175844","1516.9426664175844","1770.997665495198","1770.997665495198","1770.997665495198","1246.6019250985494","1246.6019250985494","1246.6019250985494","1836.5747796614205","1836.5747796614205","1836.5747796614205","1837.8981872816328","1837.8981872816328","1837.8981872816328","1828.5657027320644","1828.5657027320644","1828.5657027320644","1846.9559092225556","1846.9559092225556","1846.9559092225556"
"1158563","","","","1766.9638467093782","1766.9638467093782","1766.9638467093782","1022.0564724078736","1022.0564724078736","1022.0564724078736","1510.4760540300697","1510.4760540300697","1510.4760540300697","1796.530463711111","1796.530463711111","1796.530463711111","1246.4170979228006","1246.4170979228006","1246.4170979228006","1835.1086106908317","1835.1086106908317","1835.1086106908317","1841.464106544124","1841.464106544124","1841.464106544124","1836.136584146501","1836.136584146501","1836.136584146501","1816.4155326128048","1816.4155326128048","1816.4155326128048"
"1159152","","","","1776.247522435188","1776.247522435188","1776.247522435188","994.3033083005347","994.3033083005347","994.3033083005347","1512.347093452882","1512.347093452882","1512.347093452882","1792.1984623849273","1792.1984623849273","1792.1984623849273","1262.525969306302","1262.525969306302","1262.525969306302","1828.5057555019987","1828.5057555019987","1828.5057555019987","1844.6658616409381","1844.6658616409381","1844.6658616409381","1830.1839171985919","1830.1839171985919","1830.1839171985919","1841.4251864913165","1841.4251864913165","1841.4251864913165"
"1159741","","","","1779.8801493967067","1779.8801493967067","1779.8801493967067","1008.0093335661294","1008.0093335661294","1008.0093335661294","1501.294367631486","1501.294367631486","1501.294367631486","1760.6785467834852","1760.6785467834852","1760.6785467834852","1222.3751741278634","1222.3751741278634","1222.3751741278634","1848.7583259493483","1848.7583259493483","1848.7583259493483","1851.1215277288006","1851.1215277288006","1851.1215277288006","1832.3472884053854","1832.3472884053854","1832.3472884053854","1847.5374570812876","1847.5374570812876","1847.5374570812876"
"1160330","","","","1783.290679161466","1783.290679161466","1783.290679161466","1030.8044690076738","1030.8044690076738","1030.8044690076738","1513.8066778810792","1513.8066778810792","1513.8066778810792","1781.8949743650858","1781.8949743650858","1781.8949743650858","1259.1270657637533","1259.1270657637533","1259.1270657637533","1830.7181047148486","1830.7181047148486","1830.7181047148486","1864.430674452778","1864.430674452778","1864.430674452778","1836.6014542020957","1836.6014542020957","1836.6014542020957","1823.9738800828873","1823.9738800828873","1823.9738800828873"
"1160919","","","","1780.8276902891137","1780.8276902891137","1780.8276902891137","1036.0249746368067","1036.0249746368067","1036.0249746368067","1513.1593706902186","1513.1593706902186","1513.1593706902186","1787.3746196884072","1787.3746196884072","1787.3746196884072","1279.2180101332776","1279.2180101332776","1279.2180101332776","1824.4810268034564","1824.4810268034564","1824.4810268034564","1846.9797810979005","1846.9797810979005","1846.9797810979005","1842.0583500884597","1842.0583500884597","1842.0583500884597","1828.6682497321297","1828.6682497321297","1828.6682497321297"
"1161508","","","","1794.0822065849893","1794.0822065849893","1794.0822065849893","1040.7587612010184","1040.7587612010184","1040.7587612010184","1513.1433545398766","1513.1433545398766","1513.1433545398766","1788.0142894052678","1788.0142894052678","1788.0142894052678","1282.0109504935306","1282.0109504935306","1282.0109504935306","1838.7657997329388","1838.7657997329388","1838.7657997329388","1855.796777644402","1855.796777644402","1855.796777644402","1837.2969667766317","1837.2969667766317","1837.2969667766317","1833.0007830684433","1833.0007830684433","1833.0007830684433"
"1162097","","","","1782.9172883931938","1782.9172883931938","1782.9172883931938","1019.5227542071974","1019.5227542071974","1019.5227542071974","1504.4151815300968","1504.4151815300968","1504.4151815300968","1784.999032336729","1784.999032336729","1784.999032336729","1282.5996402723663","1282.5996402723663","1282.5996402723663","1828.5419475832837","1828.5419475832837","1828.5419475832837","1832.3176037662677","1832.3176037662677","1832.3176037662677","1838.2792408662212","1838.2792408662212","1838.2792408662212","1835.0140773536402","1835.0140773536402","1835.0140773536402"
"1162686","","","","1769.5828914753388","1769.5828914753388","1769.5828914753388","1014.9579535769498","1014.9579535769498","1014.9579535769498","1519.5838017065055","1519.5838017065055","1519.5838017065055","1789.173476619093","1789.173476619093","1789.173476619093","1282.9723012426753","1282.9723012426753","1282.9723012426753","1827.4501003456903","1827.4501003456903","1827.4501003456903","1858.709761975008","1858.709761975008","1858.709761975008","1837.8649756357202","1837.8649756357202","1837.8649756357202","1845.2094647307206","1845.2094647307206","1845.2094647307206"
"1163275","","","","1780.4893043753498","1780.4893043753498","1780.4893043753498","1027.9213165679344","1027.9213165679344","1027.9213165679344","1517.173440418656","1517.173440418656","1517.173440418656","1790.9616335780859","1790.9616335780859","1790.9616335780859","1265.56155578839","1265.56155578839","1265.56155578839","1827.70606961103","1827.70606961103","1827.70606961103","1836.5511479031625","1836.5511479031625","1836.5511479031625","1849.5484507189267","1849.5484507189267","1849.5484507189267","1849.420127858049","1849.420127858049","1849.420127858049"
"1163864","","","","1780.797800456031","1780.797800456031","1780.797800456031","1019.2938810898406","1019.2938810898406","1019.2938810898406","1515.1725168257262","1515.1725168257262","1515.1725168257262","1788.2569746589606","1788.2569746589606","1788.2569746589606","1257.0124221063656","1257.0124221063656","1257.0124221063656","1841.0172607408663","1841.0172607408663","1841.0172607408663","1869.3448387820224","1869.3448387820224","1869.3448387820224","1837.282047680964","1837.282047680964","1837.282047680964","1830.311589227939","1830.311589227939","1830.311589227939"
"1164453","","","","1792.7779587954087","1792.7779587954087","1792.7779587954087","1009.6475013563752","1009.6475013563752","1009.6475013563752","1523.2699877245511","1523.2699877245511","1523.2699877245511","1778.2797041708316","1778.2797041708316","1778.2797041708316","1257.007840758947","1257.007840758947","1257.007840758947","1836.088834163726","1836.088834163726","1836.088834163726","1855.4173199790132","1855.4173199790132","1855.4173199790132","1834.8260413593955","1834.8260413593955","1834.8260413593955","1835.9772240229827","1835.9772240229827","1835.9772240229827"
"1165042","","","","1781.1524404589616","1781.1524404589616","1781.1524404589616","1014.9656699647569","1014.9656699647569","1014.9656699647569","1528.7870542125536","1528.7870542125536","1528.7870542125536","1788.3924480384358","1788.3924480384358","1788.3924480384358","1257.74101046706","1257.74101046706","1257.74101046706","1836.7695993578197","1836.7695993578197","1836.7695993578197","1861.1679573840906","1861.1679573840906","1861.1679573840906","1816.5254527104348","1816.5254527104348","1816.5254527104348","1825.878498150651","1825.878498150651","1825.878498150651"
"1165631","","","","1772.0619117767033","1772.0619117767033","1772.0619117767033","1024.770375478197","1024.770375478197","1024.770375478197","1505.912798205306","1505.912798205306","1505.912798205306","1779.3149998182384","1779.3149998182384","1779.3149998182384","1246.5946085505918","1246.5946085505918","1246.5946085505918","1828.2105602986394","1828.2105602986394","1828.2105602986394","1847.4525775436355","1847.4525775436355","1847.4525775436355","1846.589142541312","1846.589142541312","1846.589142541312","1830.7031666658581","1830.7031666658581","1830.7031666658581"
"1166220","","","","1771.7759519393196","1771.7759519393196","1771.7759519393196","1028.7555828000698","1028.7555828000698","1028.7555828000698","1515.7985200243886","1515.7985200243886","1515.7985200243886","1802.2734830483626","1802.2734830483626","1802.2734830483626","1253.4517940915403","1253.4517940915403","1253.4517940915403","1822.1299108065855","1822.1299108065855","1822.1299108065855","1862.9600648493074","1862.9600648493074","1862.9600648493074","1832.799346707341","1832.799346707341","1832.799346707341","1849.985960513665","1849.985960513665","1849.985960513665"
"1166809","","","","1778.0375773922785","1778.0375773922785","1778.0375773922785","1038.7780194592585","1038.7780194592585","1038.7780194592585","1508.9189806920517","1508.9189806920517","1508.9189806920517","1781.7342955620245","1781.7342955620245","1781.7342955620245","1253.6868749827408","1253.6868749827408","1253.6868749827408","1811.0821457699421","1811.0821457699421","1811.0821457699421","1834.0888488589671","1834.0888488589671","1834.0888488589671","1834.3330150358756","1834.3330150358756","1834.3330150358756","1862.4465815679798","1862.4465815679798","1862.4465815679798"
"1167398","","","","1793.4288511844409","1793.4288511844409","1793.4288511844409","1018.6279406012252","1018.6279406012252","1018.6279406012252","1514.7203735158855","1514.7203735158855","1514.7203735158855","1786.1312102200702","1786.1312102200702","1786.1312102200702","1257.0810463841196","1257.0810463841196","1257.0810463841196","1820.077546789084","1820.077546789084","1820.077546789084","1855.5274071802523","1855.5274071802523","1855.5274071802523","1840.1156594457334","1840.1156594457334","1840.1156594457334","1855.0328858501566","1855.0328858501566","1855.0328858501566"
"1167987","","","","1759.2391418312475","1759.2391418312475","1759.2391418312475","1049.233827040984","1049.233827040984","1049.233827040984","1507.0774095872061","1507.0774095872061","1507.0774095872061","1803.1336705418273","1803.1336705418273","1803.1336705418273","1249.7653569453453","1249.7653569453453","1249.7653569453453","1832.0256841118014","1832.0256841118014","1832.0256841118014","1858.997106529626","1858.997106529626","1858.997106529626","1820.2365005205424","1820.2365005205424","1820.2365005205424","1854.2587991013681","1854.2587991013681","1854.2587991013681"
"1168576","","","","1782.804266307003","1782.804266307003","1782.804266307003","1057.6113176937306","1057.6113176937306","1057.6113176937306","1522.2908335828868","1522.2908335828868","1522.2908335828868","1795.9016864765379","1795.9016864765379","1795.9016864765379","1225.2469667263215","1225.2469667263215","1225.2469667263215","1828.304940774408","1828.304940774408","1828.304940774408","1852.4289931432381","1852.4289931432381","1852.4289931432381","1839.559133097492","1839.559133097492","1839.559133097492","1863.7142655364296","1863.7142655364296","1863.7142655364296"
"1169165","","","","1795.6116589127937","1795.6116589127937","1795.6116589127937","1047.0278898902998","1047.0278898902998","1047.0278898902998","1516.0760687270201","1516.0760687270201","1516.0760687270201","1795.6465187233136","1795.6465187233136","1795.6465187233136","1238.0976605036583","1238.0976605036583","1238.0976605036583","1826.0355764565586","1826.0355764565586","1826.0355764565586","1845.032154066408","1845.032154066408","1845.032154066408","1806.2221588158932","1806.2221588158932","1806.2221588158932","1838.5010075123348","1838.5010075123348","1838.5010075123348"
"1169754","","","","1789.719732288231","1789.719732288231","1789.719732288231","1032.0279316546953","1032.0279316546953","1032.0279316546953","1514.8324666592216","1514.8324666592216","1514.8324666592216","1803.768382278732","1803.768382278732","1803.768382278732","1250.3768883819175","1250.3768883819175","1250.3768883819175","1841.5291315215238","1841.5291315215238","1841.5291315215238","1835.4042878294583","1835.4042878294583","1835.4042878294583","1831.4634902470104","1831.4634902470104","1831.4634902470104","1833.4034424371703","1833.4034424371703","1833.4034424371703"
"1170343","","","","1764.0685324427027","1764.0685324427027","1764.0685324427027","1052.3423965695315","1052.3423965695315","1052.3423965695315","1518.2726473161795","1518.2726473161795","1518.2726473161795","1791.0770261741552","1791.0770261741552","1791.0770261741552","1236.384042924798","1236.384042924798","1236.384042924798","1822.598365064638","1822.598365064638","1822.598365064638","1842.347122616697","1842.347122616697","1842.347122616697","1831.0916958963262","1831.0916958963262","1831.0916958963262","1841.2409928057891","1841.2409928057891","1841.2409928057891"
"1170932","","","","1769.4718434392714","1769.4718434392714","1769.4718434392714","1061.3187503539411","1061.3187503539411","1061.3187503539411","1512.7709040289324","1512.7709040289324","1512.7709040289324","1791.1824207570123","1791.1824207570123","1791.1824207570123","1245.1014831720977","1245.1014831720977","1245.1014831720977","1837.8959143463378","1837.8959143463378","1837.8959143463378","1856.707797116786","1856.707797116786","1856.707797116786","1846.6479466604874","1846.6479466604874","1846.6479466604874","1834.3144948915963","1834.3144948915963","1834.3144948915963"
"1171521","","","","1801.4298995837637","1801.4298995837637","1801.4298995837637","1047.1012400488794","1047.1012400488794","1047.1012400488794","1507.1121227884478","1507.1121227884478","1507.1121227884478","1780.1693502180563","1780.1693502180563","1780.1693502180563","1221.8716939002404","1221.8716939002404","1221.8716939002404","1820.3638872605643","1820.3638872605643","1820.3638872605643","1855.9756175549846","1855.9756175549846","1855.9756175549846","1827.8423345060473","1827.8423345060473","1827.8423345060473","1824.9326981980898","1824.9326981980898","1824.9326981980898"
"1172110","","","","1784.3890059368591","1784.3890059368591","1784.3890059368591","1069.7291671906244","1069.7291671906244","1069.7291671906244","1521.3490623758798","1521.3490623758798","1521.3490623758798","1797.774869681364","1797.774869681364","1797.774869681364","1224.4747206234001","1224.4747206234001","1224.4747206234001","1824.245487296917","1824.245487296917","1824.245487296917","1842.037614094499","1842.037614094499","1842.037614094499","1834.663852259079","1834.663852259079","1834.663852259079","1843.3519979694702","1843.3519979694702","1843.3519979694702"
"1172699","","","","1792.685390663131","1792.685390663131","1792.685390663131","1057.7289354083605","1057.7289354083605","1057.7289354083605","1527.0554172181935","1527.0554172181935","1527.0554172181935","1803.7024231123003","1803.7024231123003","1803.7024231123003","1207.7834473641828","1207.7834473641828","1207.7834473641828","1843.61918207944","1843.61918207944","1843.61918207944","1858.3348222394807","1858.3348222394807","1858.3348222394807","1839.1173515692492","1839.1173515692492","1839.1173515692492","1844.15632656257","1844.15632656257","1844.15632656257"
"1173288","","","","1610.0205873319708","1610.0205873319708","1610.0205873319708","1050.6735384737303","1050.6735384737303","1050.6735384737303","1523.9751803047743","1523.9751803047743","1523.9751803047743","1784.169333665595","1784.169333665595","1784.169333665595","1225.7984263079557","1225.7984263079557","1225.7984263079557","1822.777769448749","1822.777769448749","1822.777769448749","1815.6584842606007","1815.6584842606007","1815.6584842606007","1819.1275695612","1819.1275695612","1819.1275695612","1844.1066169213746","1844.1066169213746","1844.1066169213746"
"1173877","","","","1347.101898817834","1347.101898817834","1347.101898817834","1057.8216239142341","1057.8216239142341","1057.8216239142341","1521.8679448396463","1521.8679448396463","1521.8679448396463","1792.2722945170756","1792.2722945170756","1792.2722945170756","1210.235542624648","1210.235542624648","1210.235542624648","1819.4593017104705","1819.4593017104705","1819.4593017104705","1851.5319131945835","1851.5319131945835","1851.5319131945835","1829.5631919531002","1829.5631919531002","1829.5631919531002","1832.4402515761485","1832.4402515761485","1832.4402515761485"
"1174466","","","","1694.0280261317546","1694.0280261317546","1694.0280261317546","1036.7352273055997","1036.7352273055997","1036.7352273055997","1511.0074236208266","1511.0074236208266","1511.0074236208266","1786.9294693353788","1786.9294693353788","1786.9294693353788","1221.397184481718","1221.397184481718","1221.397184481718","1825.9181122556247","1825.9181122556247","1825.9181122556247","1810.5551242616023","1810.5551242616023","1810.5551242616023","1844.0016069708402","1844.0016069708402","1844.0016069708402","1839.7757340227397","1839.7757340227397","1839.7757340227397"
"1175055","","","","1774.245296515324","1774.245296515324","1774.245296515324","1040.1893790055306","1040.1893790055306","1040.1893790055306","1503.4362201352787","1503.4362201352787","1503.4362201352787","1787.0492334881717","1787.0492334881717","1787.0492334881717","1213.4442851770334","1213.4442851770334","1213.4442851770334","1834.1001593187705","1834.1001593187705","1834.1001593187705","1832.4686631181542","1832.4686631181542","1832.4686631181542","1842.2949120022784","1842.2949120022784","1842.2949120022784","1842.858921041743","1842.858921041743","1842.858921041743"
"1175644","","","","1779.4369468211703","1779.4369468211703","1779.4369468211703","1032.1142339425774","1032.1142339425774","1032.1142339425774","1430.356172560065","1430.356172560065","1430.356172560065","1801.5437233875837","1801.5437233875837","1801.5437233875837","1217.5146020611555","1217.5146020611555","1217.5146020611555","1829.5988635816989","1829.5988635816989","1829.5988635816989","1846.4229363572601","1846.4229363572601","1846.4229363572601","1827.0433261987334","1827.0433261987334","1827.0433261987334","1832.3863350629974","1832.3863350629974","1832.3863350629974"
"1176233","","","","1803.6720699008324","1803.6720699008324","1803.6720699008324","1053.6059411866895","1053.6059411866895","1053.6059411866895","1440.7031271101716","1440.7031271101716","1440.7031271101716","1780.2767301348538","1780.2767301348538","1780.2767301348538","1225.093365548761","1225.093365548761","1225.093365548761","1824.8830429325963","1824.8830429325963","1824.8830429325963","1868.6836939411692","1868.6836939411692","1868.6836939411692","1849.4190173870095","1849.4190173870095","1849.4190173870095","1838.9231716771808","1838.9231716771808","1838.9231716771808"
"1176822","","","","1789.7084134767342","1789.7084134767342","1789.7084134767342","1049.0739738919733","1049.0739738919733","1049.0739738919733","1506.0097065443206","1506.0097065443206","1506.0097065443206","1796.8991465126496","1796.8991465126496","1796.8991465126496","1234.4033375819674","1234.4033375819674","1234.4033375819674","1833.081089504923","1833.081089504923","1833.081089504923","1843.9226952404915","1843.9226952404915","1843.9226952404915","1841.9853215417786","1841.9853215417786","1841.9853215417786","1836.6829847010194","1836.6829847010194","1836.6829847010194"
"1177411","","","","1760.3875658893412","1760.3875658893412","1760.3875658893412","1055.8731638786198","1055.8731638786198","1055.8731638786198","1504.4964039578035","1504.4964039578035","1504.4964039578035","1783.0481398525294","1783.0481398525294","1783.0481398525294","1234.9507635129064","1234.9507635129064","1234.9507635129064","1828.445539183646","1828.445539183646","1828.445539183646","1861.6391511952531","1861.6391511952531","1861.6391511952531","1836.4777942600476","1836.4777942600476","1836.4777942600476","1839.213260278278","1839.213260278278","1839.213260278278"
"1178000","","","","1787.9174599821877","1787.9174599821877","1787.9174599821877","1052.9384266705765","1052.9384266705765","1052.9384266705765","1509.8308275993047","1509.8308275993047","1509.8308275993047","1786.8258049001286","1786.8258049001286","1786.8258049001286","1253.5264793415263","1253.5264793415263","1253.5264793415263","1827.99660790575","1827.99660790575","1827.99660790575","1840.8660494880987","1840.8660494880987","1840.8660494880987","1827.331786296808","1827.331786296808","1827.331786296808","1849.0382664936164","1849.0382664936164","1849.0382664936164"
"1178589","","","","1800.2479953354032","1800.2479953354032","1800.2479953354032","1050.2420338742513","1050.2420338742513","1050.2420338742513","1533.4611246248905","1533.4611246248905","1533.4611246248905","1802.2382698634465","1802.2382698634465","1802.2382698634465","1245.5698328558103","1245.5698328558103","1245.5698328558103","1830.5125877413232","1830.5125877413232","1830.5125877413232","1854.0844456579023","1854.0844456579023","1854.0844456579023","1837.8783677820165","1837.8783677820165","1837.8783677820165","1829.6401933983507","1829.6401933983507","1829.6401933983507"
"1179178","","","","1803.2294019251208","1803.2294019251208","1803.2294019251208","1062.8122711765043","1062.8122711765043","1062.8122711765043","1513.1470905324172","1513.1470905324172","1513.1470905324172","1789.0203524959823","1789.0203524959823","1789.0203524959823","1255.1159852782687","1255.1159852782687","1255.1159852782687","1830.2717930759657","1830.2717930759657","1830.2717930759657","1841.8794144253566","1841.8794144253566","1841.8794144253566","1830.3888717325185","1830.3888717325185","1830.3888717325185","1834.9261487609633","1834.9261487609633","1834.9261487609633"
"1179767","","","","1771.345518155389","1771.345518155389","1771.345518155389","1073.1427411263937","1073.1427411263937","1073.1427411263937","1525.1833183010554","1525.1833183010554","1525.1833183010554","1794.723735212724","1794.723735212724","1794.723735212724","1260.0962070781236","1260.0962070781236","1260.0962070781236","1832.0269117691976","1832.0269117691976","1832.0269117691976","1837.93017289041","1837.93017289041","1837.93017289041","1845.5501688387624","1845.5501688387624","1845.5501688387624","1846.3498990114324","1846.3498990114324","1846.3498990114324"
"1180356","","","","1430.8301925875444","1430.8301925875444","1430.8301925875444","1081.4102081606666","1081.4102081606666","1081.4102081606666","1510.4144177058006","1510.4144177058006","1510.4144177058006","1760.3263329603221","1760.3263329603221","1760.3263329603221","1250.5697264579533","1250.5697264579533","1250.5697264579533","1841.961012280349","1841.961012280349","1841.961012280349","1861.5007615933928","1861.5007615933928","1861.5007615933928","1831.4625823709077","1831.4625823709077","1831.4625823709077","1839.6251293680696","1839.6251293680696","1839.6251293680696"
"1180945","","","","1557.4959701901437","1557.4959701901437","1557.4959701901437","1071.8501895487025","1071.8501895487025","1071.8501895487025","1513.6833170793882","1513.6833170793882","1513.6833170793882","1636.6171295411395","1636.6171295411395","1636.6171295411395","1232.9289975107044","1232.9289975107044","1232.9289975107044","1831.663253590501","1831.663253590501","1831.663253590501","1840.2451036281727","1840.2451036281727","1840.2451036281727","1820.1182234421713","1820.1182234421713","1820.1182234421713","1844.3357199309285","1844.3357199309285","1844.3357199309285"
"1181534","","","","1655.5521537180239","1655.5521537180239","1655.5521537180239","1057.9723940239257","1057.9723940239257","1057.9723940239257","1519.3305172277373","1519.3305172277373","1519.3305172277373","1774.3317818622097","1774.3317818622097","1774.3317818622097","1224.5911831827827","1224.5911831827827","1224.5911831827827","1825.6142148473818","1825.6142148473818","1825.6142148473818","1861.6131187415617","1861.6131187415617","1861.6131187415617","1830.8311528867266","1830.8311528867266","1830.8311528867266","1821.5823966979774","1821.5823966979774","1821.5823966979774"
"1182123","","","","1687.1116927831233","1687.1116927831233","1687.1116927831233","1074.3345982716394","1074.3345982716394","1074.3345982716394","1515.1858882068263","1515.1858882068263","1515.1858882068263","1783.1459196481928","1783.1459196481928","1783.1459196481928","1238.4006409521376","1238.4006409521376","1238.4006409521376","1829.7575802457632","1829.7575802457632","1829.7575802457632","1851.1280936091014","1851.1280936091014","1851.1280936091014","1830.792415427705","1830.792415427705","1830.792415427705","1844.37167026479","1844.37167026479","1844.37167026479"
"1182712","","","","1742.6339727705931","1742.6339727705931","1742.6339727705931","1067.067743214293","1067.067743214293","1067.067743214293","1523.8270447600091","1523.8270447600091","1523.8270447600091","1782.2118924833883","1782.2118924833883","1782.2118924833883","1238.4541434737598","1238.4541434737598","1238.4541434737598","1824.129600555325","1824.129600555325","1824.129600555325","1862.7706964888498","1862.7706964888498","1862.7706964888498","1849.7167325691082","1849.7167325691082","1849.7167325691082","1845.2018010048741","1845.2018010048741","1845.2018010048741"
"1183301","","","","1762.261098155549","1762.261098155549","1762.261098155549","1050.7003101875214","1050.7003101875214","1050.7003101875214","1526.3228888575893","1526.3228888575893","1526.3228888575893","1792.0251334456855","1792.0251334456855","1792.0251334456855","1228.4417059689767","1228.4417059689767","1228.4417059689767","1828.151945756973","1828.151945756973","1828.151945756973","1860.3878737777302","1860.3878737777302","1860.3878737777302","1834.9420437416447","1834.9420437416447","1834.9420437416447","1831.7315433476467","1831.7315433476467","1831.7315433476467"
"1183890","","","","1778.1016476411971","1778.1016476411971","1778.1016476411971","1036.6802377262545","1036.6802377262545","1036.6802377262545","1522.7043335093572","1522.7043335093572","1522.7043335093572","1793.741996480863","1793.741996480863","1793.741996480863","1220.3940381212692","1220.3940381212692","1220.3940381212692","1838.8159213324973","1838.8159213324973","1838.8159213324973","1856.0863083551728","1856.0863083551728","1856.0863083551728","1840.936158855774","1840.936158855774","1840.936158855774","1828.32522657702","1828.32522657702","1828.32522657702"
"1184479","","","","1776.0619719666709","1776.0619719666709","1776.0619719666709","1047.017334752094","1047.017334752094","1047.017334752094","1512.4777712051878","1512.4777712051878","1512.4777712051878","1788.4623234866353","1788.4623234866353","1788.4623234866353","1233.9196561081926","1233.9196561081926","1233.9196561081926","1836.4168520796113","1836.4168520796113","1836.4168520796113","1854.6220401652963","1854.6220401652963","1854.6220401652963","1832.8201680457726","1832.8201680457726","1832.8201680457726","1842.6265210957008","1842.6265210957008","1842.6265210957008"
