"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-44-1699944439.4503624--dipo-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1699787740.83395--dipo-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MAX"
"780279","","","","1862.59903420665","1862.59903420665","1862.59903420665","1875.6645761388168","1875.6645761388168","1875.6645761388168"
"780876","","","","1866.6696983506793","1866.6696983506793","1866.6696983506793","1876.4187320167457","1876.4187320167457","1876.4187320167457"
"781473","","","","1843.3961920335705","1843.3961920335705","1843.3961920335705","1870.218726108038","1870.218726108038","1870.218726108038"
"782070","","","","1860.1059793601669","1860.1059793601669","1860.1059793601669","1860.9859240778103","1860.9859240778103","1860.9859240778103"
"782667","","","","1873.848194855114","1873.848194855114","1873.848194855114","1858.6349869728438","1858.6349869728438","1858.6349869728438"
"783264","","","","1859.7681079433971","1859.7681079433971","1859.7681079433971","1856.8684030059455","1856.8684030059455","1856.8684030059455"
"783861","","","","1868.7666787457322","1868.7666787457322","1868.7666787457322","1842.8826103416307","1842.8826103416307","1842.8826103416307"
"784458","","","","1869.4537207630422","1869.4537207630422","1869.4537207630422","1849.6174810257903","1849.6174810257903","1849.6174810257903"
"785055","","","","1867.1228362125369","1867.1228362125369","1867.1228362125369","1865.8646892038823","1865.8646892038823","1865.8646892038823"
"785652","","","","1852.7540699010085","1852.7540699010085","1852.7540699010085","1857.2707593174152","1857.2707593174152","1857.2707593174152"
"786249","","","","1853.6871896871633","1853.6871896871633","1853.6871896871633","1859.6551949099708","1859.6551949099708","1859.6551949099708"
"786846","","","","1861.4784649021967","1861.4784649021967","1861.4784649021967","1857.3844325261211","1857.3844325261211","1857.3844325261211"
"787443","","","","1855.2591942868455","1855.2591942868455","1855.2591942868455","1864.406443479263","1864.406443479263","1864.406443479263"
"788040","","","","1877.2197812500694","1877.2197812500694","1877.2197812500694","1852.56249168645","1852.56249168645","1852.56249168645"
"788637","","","","1858.3717541561957","1858.3717541561957","1858.3717541561957","1850.2792147455898","1850.2792147455898","1850.2792147455898"
"789234","","","","1857.0344557339567","1857.0344557339567","1857.0344557339567","1869.4037799899286","1869.4037799899286","1869.4037799899286"
"789831","","","","1875.828352854074","1875.828352854074","1875.828352854074","1871.0111303111657","1871.0111303111657","1871.0111303111657"
"790428","","","","1866.5304566364705","1866.5304566364705","1866.5304566364705","1857.477912954516","1857.477912954516","1857.477912954516"
"791025","","","","1874.6123787601484","1874.6123787601484","1874.6123787601484","1861.9911389410188","1861.9911389410188","1861.9911389410188"
"791622","","","","1857.1429197450973","1857.1429197450973","1857.1429197450973","1862.9156607625935","1862.9156607625935","1862.9156607625935"
"792219","","","","1870.2642652362235","1870.2642652362235","1870.2642652362235","1869.593060858902","1869.593060858902","1869.593060858902"
"792816","","","","1878.421216194075","1878.421216194075","1878.421216194075","1838.6435395212866","1838.6435395212866","1838.6435395212866"
"793413","","","","1859.3587159731335","1859.3587159731335","1859.3587159731335","1879.6357844904376","1879.6357844904376","1879.6357844904376"
"794010","","","","1861.2169110281077","1861.2169110281077","1861.2169110281077","1871.801527982543","1871.801527982543","1871.801527982543"
"794607","","","","1891.5431743332488","1891.5431743332488","1891.5431743332488","1864.1957730135287","1864.1957730135287","1864.1957730135287"
"795204","","","","1857.617449136597","1857.617449136597","1857.617449136597","1860.4164256127822","1860.4164256127822","1860.4164256127822"
"795801","","","","1875.7074159361296","1875.7074159361296","1875.7074159361296","1845.750980019377","1845.750980019377","1845.750980019377"
"796398","","","","1883.0256941649045","1883.0256941649045","1883.0256941649045","1878.84302133255","1878.84302133255","1878.84302133255"
"796995","","","","1872.358247019086","1872.358247019086","1872.358247019086","1840.3792365212714","1840.3792365212714","1840.3792365212714"
"797592","","","","1875.261650590617","1875.261650590617","1875.261650590617","1864.0306296048452","1864.0306296048452","1864.0306296048452"
"798189","","","","1868.7351457752382","1868.7351457752382","1868.7351457752382","1861.1933903927945","1861.1933903927945","1861.1933903927945"
"798786","","","","1881.7309163224281","1881.7309163224281","1881.7309163224281","1865.2582610987715","1865.2582610987715","1865.2582610987715"
"799383","","","","1875.1648269916916","1875.1648269916916","1875.1648269916916","1879.1916528190309","1879.1916528190309","1879.1916528190309"
"799980","","","","1876.446096127742","1876.446096127742","1876.446096127742","1862.9777001067318","1862.9777001067318","1862.9777001067318"
"800577","","","","1873.4324228750938","1873.4324228750938","1873.4324228750938","1839.1030390028398","1839.1030390028398","1839.1030390028398"
"801174","","","","1861.4301372800244","1861.4301372800244","1861.4301372800244","1867.7567376766115","1867.7567376766115","1867.7567376766115"
"801771","","","","1847.263501290769","1847.263501290769","1847.263501290769","1866.551525068374","1866.551525068374","1866.551525068374"
"802368","","","","1868.1318097565509","1868.1318097565509","1868.1318097565509","1850.245992728355","1850.245992728355","1850.245992728355"
"802965","","","","1863.919261505078","1863.919261505078","1863.919261505078","1867.1628784120762","1867.1628784120762","1867.1628784120762"
"803562","","","","1881.9861786214306","1881.9861786214306","1881.9861786214306","1862.1958299836576","1862.1958299836576","1862.1958299836576"
"804159","","","","1864.9991003635407","1864.9991003635407","1864.9991003635407","1877.777120825003","1877.777120825003","1877.777120825003"
"804756","","","","1876.2019604775398","1876.2019604775398","1876.2019604775398","1859.7564802130767","1859.7564802130767","1859.7564802130767"
"805353","","","","1868.0133116466159","1868.0133116466159","1868.0133116466159","1863.9246408299423","1863.9246408299423","1863.9246408299423"
"805950","","","","1880.5956517178915","1880.5956517178915","1880.5956517178915","1868.2627319963792","1868.2627319963792","1868.2627319963792"
"806547","","","","1870.1665197918542","1870.1665197918542","1870.1665197918542","1866.741168789634","1866.741168789634","1866.741168789634"
"807144","","","","1876.4935749537663","1876.4935749537663","1876.4935749537663","1871.707163404111","1871.707163404111","1871.707163404111"
"807741","","","","1849.880428196824","1849.880428196824","1849.880428196824","1857.6559853283702","1857.6559853283702","1857.6559853283702"
"808338","","","","1873.9333946943198","1873.9333946943198","1873.9333946943198","1870.8289212144741","1870.8289212144741","1870.8289212144741"
"808935","","","","1873.7196449486855","1873.7196449486855","1873.7196449486855","1854.6903266041181","1854.6903266041181","1854.6903266041181"
"809532","","","","1872.2521351542564","1872.2521351542564","1872.2521351542564","1871.274399070986","1871.274399070986","1871.274399070986"
"810129","","","","1869.6645213198847","1869.6645213198847","1869.6645213198847","1859.3850928658542","1859.3850928658542","1859.3850928658542"
"810726","","","","1863.577367695748","1863.577367695748","1863.577367695748","1857.6642285955575","1857.6642285955575","1857.6642285955575"
"811323","","","","1850.8953765094689","1850.8953765094689","1850.8953765094689","1860.969720226146","1860.969720226146","1860.969720226146"
"811920","","","","1869.6387771107993","1869.6387771107993","1869.6387771107993","1871.9189372015921","1871.9189372015921","1871.9189372015921"
"812517","","","","1879.6673729041606","1879.6673729041606","1879.6673729041606","1875.5556799365893","1875.5556799365893","1875.5556799365893"
"813114","","","","1874.050574561068","1874.050574561068","1874.050574561068","1857.150607151602","1857.150607151602","1857.150607151602"
"813711","","","","1875.4782343229342","1875.4782343229342","1875.4782343229342","1884.7840629680513","1884.7840629680513","1884.7840629680513"
"814308","","","","1865.4934043872793","1865.4934043872793","1865.4934043872793","1857.1646003972737","1857.1646003972737","1857.1646003972737"
"814905","","","","1867.1568646312292","1867.1568646312292","1867.1568646312292","1852.2061665389817","1852.2061665389817","1852.2061665389817"
"815502","","","","1868.138916128465","1868.138916128465","1868.138916128465","1871.226268501288","1871.226268501288","1871.226268501288"
"816099","","","","1873.886072411785","1873.886072411785","1873.886072411785","1851.2601096384217","1851.2601096384217","1851.2601096384217"
"816696","","","","1869.0602998378295","1869.0602998378295","1869.0602998378295","1866.7776113565237","1866.7776113565237","1866.7776113565237"
"817293","","","","1866.5239963004497","1866.5239963004497","1866.5239963004497","1871.7292630801535","1871.7292630801535","1871.7292630801535"
"817890","","","","1860.6809733386865","1860.6809733386865","1860.6809733386865","1865.463752148688","1865.463752148688","1865.463752148688"
"818487","","","","1872.925044959407","1872.925044959407","1872.925044959407","1872.3777394795459","1872.3777394795459","1872.3777394795459"
"819084","","","","1875.926596586873","1875.926596586873","1875.926596586873","1864.3018008957288","1864.3018008957288","1864.3018008957288"
"819681","","","","1885.457545171637","1885.457545171637","1885.457545171637","1868.2622969172971","1868.2622969172971","1868.2622969172971"
"820278","","","","1866.9385662432437","1866.9385662432437","1866.9385662432437","1860.3599838995076","1860.3599838995076","1860.3599838995076"
"820875","","","","1865.9307700024285","1865.9307700024285","1865.9307700024285","1867.8950237553029","1867.8950237553029","1867.8950237553029"
"821472","","","","1884.954527059217","1884.954527059217","1884.954527059217","1876.8645181948689","1876.8645181948689","1876.8645181948689"
"822069","","","","1856.8273779762717","1856.8273779762717","1856.8273779762717","1869.1802490043608","1869.1802490043608","1869.1802490043608"
"822666","","","","1857.674920379067","1857.674920379067","1857.674920379067","1864.962992219807","1864.962992219807","1864.962992219807"
"823263","","","","1877.4099986918452","1877.4099986918452","1877.4099986918452","1862.5206607017076","1862.5206607017076","1862.5206607017076"
"823860","","","","1880.5488393457802","1880.5488393457802","1880.5488393457802","1865.9351622144777","1865.9351622144777","1865.9351622144777"
"824457","","","","1861.3191482948412","1861.3191482948412","1861.3191482948412","1867.7961350272308","1867.7961350272308","1867.7961350272308"
"825054","","","","1867.9408483989714","1867.9408483989714","1867.9408483989714","1848.0676782368073","1848.0676782368073","1848.0676782368073"
"825651","","","","1874.914376431265","1874.914376431265","1874.914376431265","1855.683891741374","1855.683891741374","1855.683891741374"
"826248","","","","1870.9340934221807","1870.9340934221807","1870.9340934221807","1862.4886956514379","1862.4886956514379","1862.4886956514379"
"826845","","","","1856.7559762634507","1856.7559762634507","1856.7559762634507","1863.7527701563888","1863.7527701563888","1863.7527701563888"
"827442","","","","1859.0675381127014","1859.0675381127014","1859.0675381127014","1884.3791497835414","1884.3791497835414","1884.3791497835414"
"828039","","","","1871.9690547470498","1871.9690547470498","1871.9690547470498","1863.9998440891102","1863.9998440891102","1863.9998440891102"
"828636","","","","1869.8614908475718","1869.8614908475718","1869.8614908475718","1853.6012796420482","1853.6012796420482","1853.6012796420482"
"829233","","","","1855.2107310374056","1855.2107310374056","1855.2107310374056","1853.4905593955564","1853.4905593955564","1853.4905593955564"
"829830","","","","1887.5936671660215","1887.5936671660215","1887.5936671660215","1872.5474906957838","1872.5474906957838","1872.5474906957838"
"830427","","","","1865.358876094256","1865.358876094256","1865.358876094256","1863.7458363151254","1863.7458363151254","1863.7458363151254"
"831024","","","","1867.1671805036476","1867.1671805036476","1867.1671805036476","1867.9129893067386","1867.9129893067386","1867.9129893067386"
"831621","","","","1871.1919109600358","1871.1919109600358","1871.1919109600358","1878.625160283971","1878.625160283971","1878.625160283971"
"832218","","","","1864.476804335932","1864.476804335932","1864.476804335932","1846.438577806681","1846.438577806681","1846.438577806681"
"832815","","","","1860.8908967837108","1860.8908967837108","1860.8908967837108","1848.5904779283621","1848.5904779283621","1848.5904779283621"
"833412","","","","1854.4243732630555","1854.4243732630555","1854.4243732630555","1853.0826033167464","1853.0826033167464","1853.0826033167464"
"834009","","","","1857.7683272737831","1857.7683272737831","1857.7683272737831","1869.8516519745524","1869.8516519745524","1869.8516519745524"
"834606","","","","1861.2226911560197","1861.2226911560197","1861.2226911560197","1861.5783547344424","1861.5783547344424","1861.5783547344424"
"835203","","","","1862.101408368784","1862.101408368784","1862.101408368784","1874.6263925350754","1874.6263925350754","1874.6263925350754"
"835800","","","","1878.375606333931","1878.375606333931","1878.375606333931","1862.9444584267303","1862.9444584267303","1862.9444584267303"
"836397","","","","1879.4340094034255","1879.4340094034255","1879.4340094034255","1864.5914713837817","1864.5914713837817","1864.5914713837817"
"836994","","","","1877.2007307146966","1877.2007307146966","1877.2007307146966","1856.155395309935","1856.155395309935","1856.155395309935"
"837591","","","","1871.710647321693","1871.710647321693","1871.710647321693","1855.409596068136","1855.409596068136","1855.409596068136"
"838188","","","","1881.4951993802642","1881.4951993802642","1881.4951993802642","1860.7098047913676","1860.7098047913676","1860.7098047913676"
"838785","","","","1854.710094709717","1854.710094709717","1854.710094709717","1854.798676892637","1854.798676892637","1854.798676892637"
"839382","","","","1845.6647025590937","1845.6647025590937","1845.6647025590937","1871.8569996935985","1871.8569996935985","1871.8569996935985"
"839979","","","","1882.9258874008297","1882.9258874008297","1882.9258874008297","1870.1279628082225","1870.1279628082225","1870.1279628082225"
"840576","","","","1874.630711030638","1874.630711030638","1874.630711030638","1855.715871338907","1855.715871338907","1855.715871338907"
"841173","","","","1865.410181925913","1865.410181925913","1865.410181925913","1847.4929869693333","1847.4929869693333","1847.4929869693333"
"841770","","","","1875.9862122050731","1875.9862122050731","1875.9862122050731","1859.9010206317992","1859.9010206317992","1859.9010206317992"
"842367","","","","1870.433286376625","1870.433286376625","1870.433286376625","1866.9911727883352","1866.9911727883352","1866.9911727883352"
"842964","","","","1839.4401364210921","1839.4401364210921","1839.4401364210921","1875.7987804941777","1875.7987804941777","1875.7987804941777"
"843561","","","","1858.3920897889536","1858.3920897889536","1858.3920897889536","1874.2735797533007","1874.2735797533007","1874.2735797533007"
"844158","","","","1861.0297266948169","1861.0297266948169","1861.0297266948169","1869.06294352462","1869.06294352462","1869.06294352462"
"844755","","","","1873.8821468714107","1873.8821468714107","1873.8821468714107","1867.5702160488638","1867.5702160488638","1867.5702160488638"
"845352","","","","1856.612615367661","1856.612615367661","1856.612615367661","1860.3343785353359","1860.3343785353359","1860.3343785353359"
"845949","","","","1876.3129084688717","1876.3129084688717","1876.3129084688717","1856.580179874934","1856.580179874934","1856.580179874934"
"846546","","","","1881.5773188491646","1881.5773188491646","1881.5773188491646","1875.0746607593053","1875.0746607593053","1875.0746607593053"
"847143","","","","1865.8479723405187","1865.8479723405187","1865.8479723405187","1859.2128433805055","1859.2128433805055","1859.2128433805055"
"847740","","","","1867.6685889897863","1867.6685889897863","1867.6685889897863","1875.9651600919917","1875.9651600919917","1875.9651600919917"
"848337","","","","1859.9686764033954","1859.9686764033954","1859.9686764033954","1879.1448920707696","1879.1448920707696","1879.1448920707696"
"848934","","","","1861.458629502792","1861.458629502792","1861.458629502792","1859.20186931648","1859.20186931648","1859.20186931648"
"849531","","","","1875.9948615638887","1875.9948615638887","1875.9948615638887","1888.2684764628625","1888.2684764628625","1888.2684764628625"
"850128","","","","1865.509685106694","1865.509685106694","1865.509685106694","1846.9546559609134","1846.9546559609134","1846.9546559609134"
"850725","","","","1874.7422565574573","1874.7422565574573","1874.7422565574573","1836.7863675392591","1836.7863675392591","1836.7863675392591"
"851322","","","","1883.6262353656352","1883.6262353656352","1883.6262353656352","1867.8665367401302","1867.8665367401302","1867.8665367401302"
"851919","","","","1858.585363049518","1858.585363049518","1858.585363049518","1878.2595614357","1878.2595614357","1878.2595614357"
"852516","","","","1873.2192072758396","1873.2192072758396","1873.2192072758396","1872.0027504023933","1872.0027504023933","1872.0027504023933"
"853113","","","","1887.595692162782","1887.595692162782","1887.595692162782","1884.93015645774","1884.93015645774","1884.93015645774"
"853710","","","","1883.7241317764938","1883.7241317764938","1883.7241317764938","1872.987320900592","1872.987320900592","1872.987320900592"
"854307","","","","1874.157837654489","1874.157837654489","1874.157837654489","1862.1655645663695","1862.1655645663695","1862.1655645663695"
"854904","","","","1883.2187557411305","1883.2187557411305","1883.2187557411305","1868.8771589625474","1868.8771589625474","1868.8771589625474"
"855501","","","","1857.921713955985","1857.921713955985","1857.921713955985","1862.977087272187","1862.977087272187","1862.977087272187"
"856098","","","","1858.3171169069626","1858.3171169069626","1858.3171169069626","1887.4508207126241","1887.4508207126241","1887.4508207126241"
"856695","","","","1880.796748177143","1880.796748177143","1880.796748177143","1874.6971623303175","1874.6971623303175","1874.6971623303175"
"857292","","","","1869.1530830011263","1869.1530830011263","1869.1530830011263","1848.6109985384642","1848.6109985384642","1848.6109985384642"
"857889","","","","1856.7660638696923","1856.7660638696923","1856.7660638696923","1869.4758225156259","1869.4758225156259","1869.4758225156259"
"858486","","","","1868.3918402883778","1868.3918402883778","1868.3918402883778","1863.9612718633232","1863.9612718633232","1863.9612718633232"
"859083","","","","1881.0923543188087","1881.0923543188087","1881.0923543188087","1868.1606930466621","1868.1606930466621","1868.1606930466621"
"859680","","","","1872.371699716493","1872.371699716493","1872.371699716493","1854.2130959957697","1854.2130959957697","1854.2130959957697"
"860277","","","","1846.368209335633","1846.368209335633","1846.368209335633","1841.4959691193746","1841.4959691193746","1841.4959691193746"
"860874","","","","1865.400194951634","1865.400194951634","1865.400194951634","1869.208342957161","1869.208342957161","1869.208342957161"
"861471","","","","1879.0530448705522","1879.0530448705522","1879.0530448705522","1851.2791790799652","1851.2791790799652","1851.2791790799652"
"862068","","","","1882.1789887045081","1882.1789887045081","1882.1789887045081","1886.4919683153685","1886.4919683153685","1886.4919683153685"
"862665","","","","1890.4617771366416","1890.4617771366416","1890.4617771366416","1884.4489003558826","1884.4489003558826","1884.4489003558826"
"863262","","","","1880.520312118871","1880.520312118871","1880.520312118871","1873.6611412717348","1873.6611412717348","1873.6611412717348"
"863859","","","","1872.700566910377","1872.700566910377","1872.700566910377","1877.5905626475994","1877.5905626475994","1877.5905626475994"
"864456","","","","1873.1982298060943","1873.1982298060943","1873.1982298060943","1884.354313592823","1884.354313592823","1884.354313592823"
"865053","","","","1878.6058016079076","1878.6058016079076","1878.6058016079076","1866.2863183913396","1866.2863183913396","1866.2863183913396"
"865650","","","","1879.9699746781555","1879.9699746781555","1879.9699746781555","1860.3731732635215","1860.3731732635215","1860.3731732635215"
"866247","","","","1880.1712910341917","1880.1712910341917","1880.1712910341917","1865.8256690564217","1865.8256690564217","1865.8256690564217"
"866844","","","","1884.4826204334818","1884.4826204334818","1884.4826204334818","1868.8602723477143","1868.8602723477143","1868.8602723477143"
"867441","","","","1877.6785326160743","1877.6785326160743","1877.6785326160743","1865.1711516980151","1865.1711516980151","1865.1711516980151"
"868038","","","","1868.8089517749731","1868.8089517749731","1868.8089517749731","1871.4537886828125","1871.4537886828125","1871.4537886828125"
"868635","","","","1858.465157997974","1858.465157997974","1858.465157997974","1867.7704448673649","1867.7704448673649","1867.7704448673649"
"869232","","","","1871.188688032191","1871.188688032191","1871.188688032191","1852.3906217656827","1852.3906217656827","1852.3906217656827"
"869829","","","","1870.1602657025405","1870.1602657025405","1870.1602657025405","1861.697020532267","1861.697020532267","1861.697020532267"
"870426","","","","1833.581342258637","1833.581342258637","1833.581342258637","1865.379235978971","1865.379235978971","1865.379235978971"
"871023","","","","1871.807685168482","1871.807685168482","1871.807685168482","1846.391596201136","1846.391596201136","1846.391596201136"
"871620","","","","1854.0087318590859","1854.0087318590859","1854.0087318590859","1854.8039454254363","1854.8039454254363","1854.8039454254363"
"872217","","","","1862.6330500342501","1862.6330500342501","1862.6330500342501","1872.8525004628198","1872.8525004628198","1872.8525004628198"
"872814","","","","1884.345252988811","1884.345252988811","1884.345252988811","1875.347277207372","1875.347277207372","1875.347277207372"
"873411","","","","1868.9487043131987","1868.9487043131987","1868.9487043131987","1857.3627731599938","1857.3627731599938","1857.3627731599938"
"874008","","","","1882.2571403443062","1882.2571403443062","1882.2571403443062","1858.8488006547116","1858.8488006547116","1858.8488006547116"
"874605","","","","1878.0782622711808","1878.0782622711808","1878.0782622711808","1870.9563390761932","1870.9563390761932","1870.9563390761932"
"875202","","","","1873.6258016249963","1873.6258016249963","1873.6258016249963","1854.4456648965127","1854.4456648965127","1854.4456648965127"
"875799","","","","1881.6234067964845","1881.6234067964845","1881.6234067964845","1860.0251711837038","1860.0251711837038","1860.0251711837038"
"876396","","","","1865.3518011536312","1865.3518011536312","1865.3518011536312","1864.2236886646265","1864.2236886646265","1864.2236886646265"
"876993","","","","1877.2365145231695","1877.2365145231695","1877.2365145231695","1862.5248983442154","1862.5248983442154","1862.5248983442154"
"877590","","","","1879.6886064589512","1879.6886064589512","1879.6886064589512","1882.5472747195056","1882.5472747195056","1882.5472747195056"
"878187","","","","1862.7261022447497","1862.7261022447497","1862.7261022447497","1861.7462866017615","1861.7462866017615","1861.7462866017615"
"878784","","","","1876.4927821594765","1876.4927821594765","1876.4927821594765","1871.6249905897998","1871.6249905897998","1871.6249905897998"
"879381","","","","1858.6150957546351","1858.6150957546351","1858.6150957546351","1878.6070329107217","1878.6070329107217","1878.6070329107217"
"879978","","","","1889.049357347004","1889.049357347004","1889.049357347004","1869.2253314546974","1869.2253314546974","1869.2253314546974"
"880575","","","","1863.9841091171397","1863.9841091171397","1863.9841091171397","1859.9032677597224","1859.9032677597224","1859.9032677597224"
"881172","","","","1885.7104286276565","1885.7104286276565","1885.7104286276565","1865.483680527968","1865.483680527968","1865.483680527968"
"881769","","","","1873.3302928516457","1873.3302928516457","1873.3302928516457","1867.10933799336","1867.10933799336","1867.10933799336"
"882366","","","","1885.49264060461","1885.49264060461","1885.49264060461","1882.1762890518098","1882.1762890518098","1882.1762890518098"
"882963","","","","1887.069859032424","1887.069859032424","1887.069859032424","1872.5739936140576","1872.5739936140576","1872.5739936140576"
"883560","","","","1873.0091046335735","1873.0091046335735","1873.0091046335735","1879.0360737815008","1879.0360737815008","1879.0360737815008"
"884157","","","","1867.1692622740047","1867.1692622740047","1867.1692622740047","1873.6377903932764","1873.6377903932764","1873.6377903932764"
"884754","","","","1865.3322743817023","1865.3322743817023","1865.3322743817023","1857.6104515981917","1857.6104515981917","1857.6104515981917"
"885351","","","","1887.967105280239","1887.967105280239","1887.967105280239","1873.4932145648074","1873.4932145648074","1873.4932145648074"
"885948","","","","1890.1787286867946","1890.1787286867946","1890.1787286867946","1868.635359726221","1868.635359726221","1868.635359726221"
"886545","","","","1888.001809741206","1888.001809741206","1888.001809741206","1853.003894803499","1853.003894803499","1853.003894803499"
"887142","","","","1877.459520833978","1877.459520833978","1877.459520833978","1857.472517965792","1857.472517965792","1857.472517965792"
"887739","","","","1876.0828198088502","1876.0828198088502","1876.0828198088502","1870.8426016986293","1870.8426016986293","1870.8426016986293"
"888336","","","","1869.6006389788954","1869.6006389788954","1869.6006389788954","1864.097378685004","1864.097378685004","1864.097378685004"
"888933","","","","1879.7524496249894","1879.7524496249894","1879.7524496249894","1863.1466705072594","1863.1466705072594","1863.1466705072594"
"889530","","","","1883.7006645563997","1883.7006645563997","1883.7006645563997","1870.770611067021","1870.770611067021","1870.770611067021"
"890127","","","","1867.485412122611","1867.485412122611","1867.485412122611","1860.427297478301","1860.427297478301","1860.427297478301"
"890724","","","","1874.7525157492792","1874.7525157492792","1874.7525157492792","1883.2329660959292","1883.2329660959292","1883.2329660959292"
"891321","","","","1869.8293731800595","1869.8293731800595","1869.8293731800595","1864.0619230941868","1864.0619230941868","1864.0619230941868"
"891918","","","","1861.8132210002289","1861.8132210002289","1861.8132210002289","1852.6932158266154","1852.6932158266154","1852.6932158266154"
"892515","","","","1865.0118422639107","1865.0118422639107","1865.0118422639107","1870.5364477582364","1870.5364477582364","1870.5364477582364"
"893112","","","","1854.8054285679327","1854.8054285679327","1854.8054285679327","1852.5229039463973","1852.5229039463973","1852.5229039463973"
"893709","","","","1881.9509806937529","1881.9509806937529","1881.9509806937529","1879.3648676703526","1879.3648676703526","1879.3648676703526"
"894306","","","","1876.0607561679503","1876.0607561679503","1876.0607561679503","1843.047723842942","1843.047723842942","1843.047723842942"
"894903","","","","1869.2035739133507","1869.2035739133507","1869.2035739133507","1842.8355101147213","1842.8355101147213","1842.8355101147213"
"895500","","","","1857.31256108814","1857.31256108814","1857.31256108814","1890.7673462830414","1890.7673462830414","1890.7673462830414"
"896097","","","","1883.3215360349557","1883.3215360349557","1883.3215360349557","1870.1830959518063","1870.1830959518063","1870.1830959518063"
"896694","","","","1875.2759402516983","1875.2759402516983","1875.2759402516983","1868.5052889979074","1868.5052889979074","1868.5052889979074"
"897291","","","","1882.810823729236","1882.810823729236","1882.810823729236","1883.656454111058","1883.656454111058","1883.656454111058"
"897888","","","","1877.1806091755252","1877.1806091755252","1877.1806091755252","1889.2229459721643","1889.2229459721643","1889.2229459721643"
"898485","","","","1887.9596554879415","1887.9596554879415","1887.9596554879415","1880.8202485555955","1880.8202485555955","1880.8202485555955"
"899082","","","","1862.1325851663478","1862.1325851663478","1862.1325851663478","1861.90617860624","1861.90617860624","1861.90617860624"
"899679","","","","1886.5501612003081","1886.5501612003081","1886.5501612003081","1865.116137824655","1865.116137824655","1865.116137824655"
"900276","","","","1846.8953089219722","1846.8953089219722","1846.8953089219722","1862.0015775936295","1862.0015775936295","1862.0015775936295"
"900873","","","","1865.9381726447373","1865.9381726447373","1865.9381726447373","1849.4028167849958","1849.4028167849958","1849.4028167849958"
"901470","","","","1878.1060138388677","1878.1060138388677","1878.1060138388677","1881.7956317654132","1881.7956317654132","1881.7956317654132"
"902067","","","","1887.7628079455778","1887.7628079455778","1887.7628079455778","1857.1861308943853","1857.1861308943853","1857.1861308943853"
"902664","","","","1881.6081523960574","1881.6081523960574","1881.6081523960574","1855.6181652163896","1855.6181652163896","1855.6181652163896"
"903261","","","","1882.530480735791","1882.530480735791","1882.530480735791","1864.3072112800296","1864.3072112800296","1864.3072112800296"
"903858","","","","1874.1101875509808","1874.1101875509808","1874.1101875509808","1846.4177237346687","1846.4177237346687","1846.4177237346687"
"904455","","","","1870.2404254480641","1870.2404254480641","1870.2404254480641","1876.3775331226473","1876.3775331226473","1876.3775331226473"
"905052","","","","1885.3961415999977","1885.3961415999977","1885.3961415999977","1849.7283435478291","1849.7283435478291","1849.7283435478291"
"905649","","","","1865.9325987431048","1865.9325987431048","1865.9325987431048","1854.0231597646987","1854.0231597646987","1854.0231597646987"
"906246","","","","1855.2837198299178","1855.2837198299178","1855.2837198299178","1862.8828103950123","1862.8828103950123","1862.8828103950123"
"906843","","","","1867.565897656887","1867.565897656887","1867.565897656887","1872.6594867473766","1872.6594867473766","1872.6594867473766"
"907440","","","","1873.0762250007242","1873.0762250007242","1873.0762250007242","1877.2824003285887","1877.2824003285887","1877.2824003285887"
"908037","","","","1856.801970508812","1856.801970508812","1856.801970508812","1892.8914248858036","1892.8914248858036","1892.8914248858036"
"908634","","","","1878.9151323328056","1878.9151323328056","1878.9151323328056","1864.5474408702298","1864.5474408702298","1864.5474408702298"
"909231","","","","1872.6130092230385","1872.6130092230385","1872.6130092230385","1864.6157078748747","1864.6157078748747","1864.6157078748747"
"909828","","","","1883.034030470696","1883.034030470696","1883.034030470696","1870.2064351975016","1870.2064351975016","1870.2064351975016"
"910425","","","","1880.6509406418234","1880.6509406418234","1880.6509406418234","1849.9242722159477","1849.9242722159477","1849.9242722159477"
"911022","","","","1858.642967542472","1858.642967542472","1858.642967542472","1870.3453917490087","1870.3453917490087","1870.3453917490087"
"911619","","","","1882.2499161088922","1882.2499161088922","1882.2499161088922","1871.7068158559473","1871.7068158559473","1871.7068158559473"
"912216","","","","1869.458347362321","1869.458347362321","1869.458347362321","1876.3315765387483","1876.3315765387483","1876.3315765387483"
