"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return__MAX"
"519987","1860.6246381820338","1860.6246381820338","1860.6246381820338","1846.6608516634399","1846.6608516634399","1846.6608516634399"
"520584","1847.8733645932286","1847.8733645932286","1847.8733645932286","1821.3958160706884","1821.3958160706884","1821.3958160706884"
"521181","1856.172865839348","1856.172865839348","1856.172865839348","1836.4011593131388","1836.4011593131388","1836.4011593131388"
"521778","1872.304946600003","1872.304946600003","1872.304946600003","1840.649637277587","1840.649637277587","1840.649637277587"
"522375","1874.2344217215311","1874.2344217215311","1874.2344217215311","1847.0879557147382","1847.0879557147382","1847.0879557147382"
"522972","1870.3022836838384","1870.3022836838384","1870.3022836838384","1829.0320043300908","1829.0320043300908","1829.0320043300908"
"523569","1882.4571312549826","1882.4571312549826","1882.4571312549826","1845.241111478994","1845.241111478994","1845.241111478994"
"524166","1852.1623037102327","1852.1623037102327","1852.1623037102327","1843.4737034988912","1843.4737034988912","1843.4737034988912"
"524763","1861.936619372432","1861.936619372432","1861.936619372432","1829.2739857673025","1829.2739857673025","1829.2739857673025"
"525360","1876.0232674708232","1876.0232674708232","1876.0232674708232","1836.1230439557353","1836.1230439557353","1836.1230439557353"
"525957","1878.6147844430604","1878.6147844430604","1878.6147844430604","1819.3795885312281","1819.3795885312281","1819.3795885312281"
"526554","1868.0237619986308","1868.0237619986308","1868.0237619986308","1825.3026170144146","1825.3026170144146","1825.3026170144146"
"527151","1871.8381210928374","1871.8381210928374","1871.8381210928374","1836.5371042416245","1836.5371042416245","1836.5371042416245"
"527748","1862.4576726101945","1862.4576726101945","1862.4576726101945","1834.0781300362535","1834.0781300362535","1834.0781300362535"
"528345","1877.6491899403","1877.6491899403","1877.6491899403","1838.2901931807924","1838.2901931807924","1838.2901931807924"
"528942","1865.0422156387099","1865.0422156387099","1865.0422156387099","1848.3049535885245","1848.3049535885245","1848.3049535885245"
"529539","1876.5341149536819","1876.5341149536819","1876.5341149536819","1838.8275310744925","1838.8275310744925","1838.8275310744925"
"530136","1867.7153050554018","1867.7153050554018","1867.7153050554018","1844.4480397589803","1844.4480397589803","1844.4480397589803"
"530733","1874.3830164317264","1874.3830164317264","1874.3830164317264","1827.7314693638068","1827.7314693638068","1827.7314693638068"
"531330","1868.4097800934192","1868.4097800934192","1868.4097800934192","1865.5474315875608","1865.5474315875608","1865.5474315875608"
"531927","1837.1536913270058","1837.1536913270058","1837.1536913270058","1826.243866199144","1826.243866199144","1826.243866199144"
"532524","1850.3737951801274","1850.3737951801274","1850.3737951801274","1852.692395051796","1852.692395051796","1852.692395051796"
"533121","1873.6450703996497","1873.6450703996497","1873.6450703996497","1832.0274040573954","1832.0274040573954","1832.0274040573954"
"533718","1854.4704606376267","1854.4704606376267","1854.4704606376267","1866.6597735035086","1866.6597735035086","1866.6597735035086"
"534315","1865.8103122887642","1865.8103122887642","1865.8103122887642","1828.4993187802784","1828.4993187802784","1828.4993187802784"
"534912","1866.792529718646","1866.792529718646","1866.792529718646","1848.3531235302266","1848.3531235302266","1848.3531235302266"
"535509","1885.4540575657802","1885.4540575657802","1885.4540575657802","1822.066793500982","1822.066793500982","1822.066793500982"
"536106","1870.4587413460174","1870.4587413460174","1870.4587413460174","1808.8817492228984","1808.8817492228984","1808.8817492228984"
"536703","1858.0029898119683","1858.0029898119683","1858.0029898119683","1820.719323720286","1820.719323720286","1820.719323720286"
"537300","1867.4240492386475","1867.4240492386475","1867.4240492386475","1844.6491073309755","1844.6491073309755","1844.6491073309755"
"537897","1861.640030404831","1861.640030404831","1861.640030404831","1838.1993977139175","1838.1993977139175","1838.1993977139175"
"538494","1864.067371063679","1864.067371063679","1864.067371063679","1853.451600328952","1853.451600328952","1853.451600328952"
"539091","1847.0993190271597","1847.0993190271597","1847.0993190271597","1845.546491750902","1845.546491750902","1845.546491750902"
"539688","1852.1534200371743","1852.1534200371743","1852.1534200371743","1843.4900068525205","1843.4900068525205","1843.4900068525205"
"540285","1835.483610093571","1835.483610093571","1835.483610093571","1814.3061318078383","1814.3061318078383","1814.3061318078383"
"540882","1878.4500712698193","1878.4500712698193","1878.4500712698193","1832.952651779009","1832.952651779009","1832.952651779009"
"541479","1851.43904835555","1851.43904835555","1851.43904835555","1840.6966451120388","1840.6966451120388","1840.6966451120388"
"542076","1843.6981829622773","1843.6981829622773","1843.6981829622773","1834.9331525879304","1834.9331525879304","1834.9331525879304"
"542673","1882.9436970573672","1882.9436970573672","1882.9436970573672","1851.3748739683147","1851.3748739683147","1851.3748739683147"
"543270","1813.278954745839","1813.278954745839","1813.278954745839","1849.6432202001154","1849.6432202001154","1849.6432202001154"
"543867","1871.5418361483348","1871.5418361483348","1871.5418361483348","1826.4124280277488","1826.4124280277488","1826.4124280277488"
"544464","1861.4621824439012","1861.4621824439012","1861.4621824439012","1836.4389708496963","1836.4389708496963","1836.4389708496963"
"545061","1864.2317253785175","1864.2317253785175","1864.2317253785175","1828.7832030182713","1828.7832030182713","1828.7832030182713"
"545658","1871.2710341584993","1871.2710341584993","1871.2710341584993","1850.2981492872882","1850.2981492872882","1850.2981492872882"
"546255","1846.2615384277922","1846.2615384277922","1846.2615384277922","1835.9250684415767","1835.9250684415767","1835.9250684415767"
"546852","1893.946693554378","1893.946693554378","1893.946693554378","1849.099815315106","1849.099815315106","1849.099815315106"
"547449","1853.8481581243032","1853.8481581243032","1853.8481581243032","1846.5553210114358","1846.5553210114358","1846.5553210114358"
"548046","1851.4746642691143","1851.4746642691143","1851.4746642691143","1842.6894839451907","1842.6894839451907","1842.6894839451907"
"548643","1858.1392117196617","1858.1392117196617","1858.1392117196617","1818.1761544176022","1818.1761544176022","1818.1761544176022"
"549240","1880.6377718780016","1880.6377718780016","1880.6377718780016","1830.7324948319383","1830.7324948319383","1830.7324948319383"
"549837","1861.437425912769","1861.437425912769","1861.437425912769","1851.1321560173628","1851.1321560173628","1851.1321560173628"
"550434","1874.5126830012134","1874.5126830012134","1874.5126830012134","1830.1299663722655","1830.1299663722655","1830.1299663722655"
"551031","1859.3337550892425","1859.3337550892425","1859.3337550892425","1820.621118434851","1820.621118434851","1820.621118434851"
"551628","1859.5539020014974","1859.5539020014974","1859.5539020014974","1834.6080805906256","1834.6080805906256","1834.6080805906256"
"552225","1842.266983894095","1842.266983894095","1842.266983894095","1853.5253170048898","1853.5253170048898","1853.5253170048898"
"552822","1869.6838885258608","1869.6838885258608","1869.6838885258608","1829.376452425284","1829.376452425284","1829.376452425284"
"553419","1846.7518264055532","1846.7518264055532","1846.7518264055532","1851.2113564509202","1851.2113564509202","1851.2113564509202"
"554016","1874.7808688488549","1874.7808688488549","1874.7808688488549","1845.7106920446001","1845.7106920446001","1845.7106920446001"
"554613","1867.7267936202754","1867.7267936202754","1867.7267936202754","1833.7128463208414","1833.7128463208414","1833.7128463208414"
"555210","1869.7204394741168","1869.7204394741168","1869.7204394741168","1855.7933566417114","1855.7933566417114","1855.7933566417114"
"555807","1843.9049845643897","1843.9049845643897","1843.9049845643897","1849.918306118059","1849.918306118059","1849.918306118059"
"556404","1862.1723466030362","1862.1723466030362","1862.1723466030362","1835.4857979467404","1835.4857979467404","1835.4857979467404"
"557001","1815.518871566026","1815.518871566026","1815.518871566026","1825.3852474772314","1825.3852474772314","1825.3852474772314"
"557598","1867.1683780151495","1867.1683780151495","1867.1683780151495","1830.5921525076901","1830.5921525076901","1830.5921525076901"
"558195","1872.601396352396","1872.601396352396","1872.601396352396","1826.9044152811377","1826.9044152811377","1826.9044152811377"
"558792","1876.7761528281064","1876.7761528281064","1876.7761528281064","1848.5112870234072","1848.5112870234072","1848.5112870234072"
"559389","1872.949428436624","1872.949428436624","1872.949428436624","1844.5603607949663","1844.5603607949663","1844.5603607949663"
"559986","1880.5830769803852","1880.5830769803852","1880.5830769803852","1843.9352512481312","1843.9352512481312","1843.9352512481312"
"560583","1869.2002785965997","1869.2002785965997","1869.2002785965997","1833.1685164251965","1833.1685164251965","1833.1685164251965"
"561180","1882.651184294827","1882.651184294827","1882.651184294827","1837.308657064233","1837.308657064233","1837.308657064233"
"561777","1849.789010169906","1849.789010169906","1849.789010169906","1835.6910059960712","1835.6910059960712","1835.6910059960712"
"562374","1870.207271625872","1870.207271625872","1870.207271625872","1802.759176903251","1802.759176903251","1802.759176903251"
"562971","1860.2717233449591","1860.2717233449591","1860.2717233449591","1853.9649324593536","1853.9649324593536","1853.9649324593536"
"563568","1885.8763655567889","1885.8763655567889","1885.8763655567889","1855.0559334441166","1855.0559334441166","1855.0559334441166"
"564165","1850.3998568716777","1850.3998568716777","1850.3998568716777","1848.2319764797894","1848.2319764797894","1848.2319764797894"
"564762","1842.0944736988024","1842.0944736988024","1842.0944736988024","1821.8175092515307","1821.8175092515307","1821.8175092515307"
"565359","1871.8563533089039","1871.8563533089039","1871.8563533089039","1857.6684744372903","1857.6684744372903","1857.6684744372903"
"565956","1847.9538004309097","1847.9538004309097","1847.9538004309097","1839.629458787362","1839.629458787362","1839.629458787362"
"566553","1871.51596739929","1871.51596739929","1871.51596739929","1843.2422427338458","1843.2422427338458","1843.2422427338458"
"567150","1869.7796797597312","1869.7796797597312","1869.7796797597312","1829.9508683664549","1829.9508683664549","1829.9508683664549"
"567747","1879.1087994979669","1879.1087994979669","1879.1087994979669","1835.609219140401","1835.609219140401","1835.609219140401"
"568344","1853.9868562987879","1853.9868562987879","1853.9868562987879","1826.4499696196806","1826.4499696196806","1826.4499696196806"
"568941","1851.455169516945","1851.455169516945","1851.455169516945","1836.527502297234","1836.527502297234","1836.527502297234"
"569538","1862.3135012539492","1862.3135012539492","1862.3135012539492","1816.276249364449","1816.276249364449","1816.276249364449"
"570135","1857.5205094761313","1857.5205094761313","1857.5205094761313","1835.539159126778","1835.539159126778","1835.539159126778"
"570732","1850.7558687157796","1850.7558687157796","1850.7558687157796","1855.8405189136042","1855.8405189136042","1855.8405189136042"
"571329","1875.3544144900131","1875.3544144900131","1875.3544144900131","1841.7907433116227","1841.7907433116227","1841.7907433116227"
"571926","1873.1282478089631","1873.1282478089631","1873.1282478089631","1842.1723435794615","1842.1723435794615","1842.1723435794615"
"572523","1851.5108294237511","1851.5108294237511","1851.5108294237511","1836.1226693701901","1836.1226693701901","1836.1226693701901"
"573120","1875.0981704665653","1875.0981704665653","1875.0981704665653","1855.1698393053612","1855.1698393053612","1855.1698393053612"
"573717","1861.6363721749276","1861.6363721749276","1861.6363721749276","1856.0598383411336","1856.0598383411336","1856.0598383411336"
"574314","1870.553428596438","1870.553428596438","1870.553428596438","1845.2782133790245","1845.2782133790245","1845.2782133790245"
"574911","1873.0927357913206","1873.0927357913206","1873.0927357913206","1829.4953292333666","1829.4953292333666","1829.4953292333666"
"575508","1886.411752273841","1886.411752273841","1886.411752273841","1828.0603962718478","1828.0603962718478","1828.0603962718478"
"576105","1875.3427909143143","1875.3427909143143","1875.3427909143143","1784.1451117908396","1784.1451117908396","1784.1451117908396"
"576702","1852.5725489878591","1852.5725489878591","1852.5725489878591","1826.4652761756295","1826.4652761756295","1826.4652761756295"
"577299","1884.8374012597624","1884.8374012597624","1884.8374012597624","1850.4152522926236","1850.4152522926236","1850.4152522926236"
"577896","1859.954203364746","1859.954203364746","1859.954203364746","1835.0443689791052","1835.0443689791052","1835.0443689791052"
"578493","1863.7979512652514","1863.7979512652514","1863.7979512652514","1835.8559825912794","1835.8559825912794","1835.8559825912794"
"579090","1864.5995924272604","1864.5995924272604","1864.5995924272604","1845.0949265972463","1845.0949265972463","1845.0949265972463"
"579687","1863.71320280185","1863.71320280185","1863.71320280185","1829.1442105614897","1829.1442105614897","1829.1442105614897"
"580284","1860.6438339045906","1860.6438339045906","1860.6438339045906","1840.5886952144483","1840.5886952144483","1840.5886952144483"
"580881","1875.1933612224486","1875.1933612224486","1875.1933612224486","1856.4382491732215","1856.4382491732215","1856.4382491732215"
"581478","1871.4848880432062","1871.4848880432062","1871.4848880432062","1859.4608888679677","1859.4608888679677","1859.4608888679677"
"582075","1846.4176686221394","1846.4176686221394","1846.4176686221394","1826.1057532075047","1826.1057532075047","1826.1057532075047"
"582672","1875.0349502694087","1875.0349502694087","1875.0349502694087","1831.895084761306","1831.895084761306","1831.895084761306"
"583269","1852.3334343868698","1852.3334343868698","1852.3334343868698","1823.1160925643699","1823.1160925643699","1823.1160925643699"
"583866","1848.6006211778404","1848.6006211778404","1848.6006211778404","1843.6825639346491","1843.6825639346491","1843.6825639346491"
"584463","1876.8897682343008","1876.8897682343008","1876.8897682343008","1849.4170652075","1849.4170652075","1849.4170652075"
"585060","1838.1630455633012","1838.1630455633012","1838.1630455633012","1854.5045972902676","1854.5045972902676","1854.5045972902676"
"585657","1833.0595241738292","1833.0595241738292","1833.0595241738292","1836.529312457537","1836.529312457537","1836.529312457537"
"586254","1877.6307352222273","1877.6307352222273","1877.6307352222273","1843.7554828332588","1843.7554828332588","1843.7554828332588"
"586851","1868.2199823473388","1868.2199823473388","1868.2199823473388","1845.1800391029824","1845.1800391029824","1845.1800391029824"
"587448","1857.4057231040194","1857.4057231040194","1857.4057231040194","1834.0547162925752","1834.0547162925752","1834.0547162925752"
"588045","1881.1301542738713","1881.1301542738713","1881.1301542738713","1844.6513849687426","1844.6513849687426","1844.6513849687426"
"588642","1863.7934555961192","1863.7934555961192","1863.7934555961192","1834.4338973397005","1834.4338973397005","1834.4338973397005"
"589239","1855.502162288135","1855.502162288135","1855.502162288135","1846.0268688948217","1846.0268688948217","1846.0268688948217"
"589836","1887.590507850568","1887.590507850568","1887.590507850568","1864.3448448019365","1864.3448448019365","1864.3448448019365"
"590433","1845.430354256513","1845.430354256513","1845.430354256513","1826.7642692705908","1826.7642692705908","1826.7642692705908"
"591030","1863.3754265504347","1863.3754265504347","1863.3754265504347","1850.0247252450065","1850.0247252450065","1850.0247252450065"
"591627","1871.4525542561673","1871.4525542561673","1871.4525542561673","1858.4855546072217","1858.4855546072217","1858.4855546072217"
"592224","1879.612271680025","1879.612271680025","1879.612271680025","1838.3833988568467","1838.3833988568467","1838.3833988568467"
"592821","1868.805381309875","1868.805381309875","1868.805381309875","1830.9858261072889","1830.9858261072889","1830.9858261072889"
"593418","1887.379373770082","1887.379373770082","1887.379373770082","1850.1691001447364","1850.1691001447364","1850.1691001447364"
"594015","1871.5929067104548","1871.5929067104548","1871.5929067104548","1838.527406121273","1838.527406121273","1838.527406121273"
"594612","1851.2271639777405","1851.2271639777405","1851.2271639777405","1832.4399455212986","1832.4399455212986","1832.4399455212986"
"595209","1850.0756926396255","1850.0756926396255","1850.0756926396255","1846.8628460119949","1846.8628460119949","1846.8628460119949"
"595806","1875.7940266981905","1875.7940266981905","1875.7940266981905","1840.0443302249073","1840.0443302249073","1840.0443302249073"
"596403","1827.0330613618264","1827.0330613618264","1827.0330613618264","1855.7864832231282","1855.7864832231282","1855.7864832231282"
"597000","1861.0861418923828","1861.0861418923828","1861.0861418923828","1831.7328768827165","1831.7328768827165","1831.7328768827165"
"597597","1850.8822995902126","1850.8822995902126","1850.8822995902126","1831.3476330809915","1831.3476330809915","1831.3476330809915"
"598194","1852.431352481644","1852.431352481644","1852.431352481644","1847.0976245027914","1847.0976245027914","1847.0976245027914"
"598791","1858.9091199039412","1858.9091199039412","1858.9091199039412","1828.9591883993141","1828.9591883993141","1828.9591883993141"
"599388","1859.134956372806","1859.134956372806","1859.134956372806","1845.507413999456","1845.507413999456","1845.507413999456"
"599985","1852.3791318857286","1852.3791318857286","1852.3791318857286","1850.053013013974","1850.053013013974","1850.053013013974"
"600582","1864.1631503819028","1864.1631503819028","1864.1631503819028","1842.2428572702186","1842.2428572702186","1842.2428572702186"
"601179","1842.949362636785","1842.949362636785","1842.949362636785","1856.0080510525866","1856.0080510525866","1856.0080510525866"
"601776","1847.8955369752398","1847.8955369752398","1847.8955369752398","1832.6720763045405","1832.6720763045405","1832.6720763045405"
"602373","1859.5907752089206","1859.5907752089206","1859.5907752089206","1802.3976813759186","1802.3976813759186","1802.3976813759186"
"602970","1855.9465610059788","1855.9465610059788","1855.9465610059788","1847.9993225196126","1847.9993225196126","1847.9993225196126"
"603567","1851.7689768340622","1851.7689768340622","1851.7689768340622","1841.3342814814525","1841.3342814814525","1841.3342814814525"
"604164","1874.455956532523","1874.455956532523","1874.455956532523","1853.3369002158038","1853.3369002158038","1853.3369002158038"
"604761","1847.8468407154123","1847.8468407154123","1847.8468407154123","1839.7697244269311","1839.7697244269311","1839.7697244269311"
"605358","1870.5607989878615","1870.5607989878615","1870.5607989878615","1850.6132948594363","1850.6132948594363","1850.6132948594363"
"605955","1866.7562448771534","1866.7562448771534","1866.7562448771534","1839.6061894265417","1839.6061894265417","1839.6061894265417"
"606552","1871.3088617695407","1871.3088617695407","1871.3088617695407","1843.3219866315967","1843.3219866315967","1843.3219866315967"
"607149","1874.573806045187","1874.573806045187","1874.573806045187","1815.288728713556","1815.288728713556","1815.288728713556"
"607746","1879.295993613053","1879.295993613053","1879.295993613053","1847.4401895899125","1847.4401895899125","1847.4401895899125"
"608343","1862.0942198401833","1862.0942198401833","1862.0942198401833","1856.2764519939637","1856.2764519939637","1856.2764519939637"
"608940","1859.1910437342565","1859.1910437342565","1859.1910437342565","1848.3474366444593","1848.3474366444593","1848.3474366444593"
"609537","1851.599791952937","1851.599791952937","1851.599791952937","1834.474046345747","1834.474046345747","1834.474046345747"
"610134","1871.797524294235","1871.797524294235","1871.797524294235","1836.957786872303","1836.957786872303","1836.957786872303"
"610731","1877.971481648357","1877.971481648357","1877.971481648357","1836.0355303894937","1836.0355303894937","1836.0355303894937"
"611328","1858.317234711656","1858.317234711656","1858.317234711656","1864.3973686774718","1864.3973686774718","1864.3973686774718"
"611925","1854.5844018389184","1854.5844018389184","1854.5844018389184","1842.757891306967","1842.757891306967","1842.757891306967"
"612522","1880.779999327574","1880.779999327574","1880.779999327574","1838.1568722302882","1838.1568722302882","1838.1568722302882"
"613119","1850.3849849324201","1850.3849849324201","1850.3849849324201","1853.5143112473077","1853.5143112473077","1853.5143112473077"
"613716","1879.960843486877","1879.960843486877","1879.960843486877","1846.3500598027777","1846.3500598027777","1846.3500598027777"
"614313","1842.4387785325716","1842.4387785325716","1842.4387785325716","1840.1710487989387","1840.1710487989387","1840.1710487989387"
"614910","1854.236116528577","1854.236116528577","1854.236116528577","1828.920891961754","1828.920891961754","1828.920891961754"
"615507","1874.73909950658","1874.73909950658","1874.73909950658","1827.4022317729523","1827.4022317729523","1827.4022317729523"
"616104","1842.7915138989451","1842.7915138989451","1842.7915138989451","1839.5212111528333","1839.5212111528333","1839.5212111528333"
"616701","1867.7164213473336","1867.7164213473336","1867.7164213473336","1831.5329378853062","1831.5329378853062","1831.5329378853062"
"617298","1871.003845291144","1871.003845291144","1871.003845291144","1816.642591755006","1816.642591755006","1816.642591755006"
"617895","1868.077613323791","1868.077613323791","1868.077613323791","1838.4216703953314","1838.4216703953314","1838.4216703953314"
"618492","1879.049042378173","1879.049042378173","1879.049042378173","1836.1625302953742","1836.1625302953742","1836.1625302953742"
"619089","1853.634446440527","1853.634446440527","1853.634446440527","1835.6468975221037","1835.6468975221037","1835.6468975221037"
"619686","1872.3119628545217","1872.3119628545217","1872.3119628545217","1844.322124573372","1844.322124573372","1844.322124573372"
"620283","1871.680113768737","1871.680113768737","1871.680113768737","1852.4021343984675","1852.4021343984675","1852.4021343984675"
"620880","1857.1833678673454","1857.1833678673454","1857.1833678673454","1842.8079406698407","1842.8079406698407","1842.8079406698407"
"621477","1879.1249903434446","1879.1249903434446","1879.1249903434446","1841.966300816787","1841.966300816787","1841.966300816787"
"622074","1861.5298116700758","1861.5298116700758","1861.5298116700758","1847.0036350295322","1847.0036350295322","1847.0036350295322"
"622671","1888.7675017568235","1888.7675017568235","1888.7675017568235","1844.5584596681465","1844.5584596681465","1844.5584596681465"
"623268","1851.5179386786929","1851.5179386786929","1851.5179386786929","1825.8110207311627","1825.8110207311627","1825.8110207311627"
"623865","1865.0237447053362","1865.0237447053362","1865.0237447053362","1840.2170127022619","1840.2170127022619","1840.2170127022619"
"624462","1857.7493817472625","1857.7493817472625","1857.7493817472625","1836.2819587846589","1836.2819587846589","1836.2819587846589"
"625059","1854.3665112004833","1854.3665112004833","1854.3665112004833","1857.9714574760862","1857.9714574760862","1857.9714574760862"
"625656","1883.9861023012604","1883.9861023012604","1883.9861023012604","1851.5231939420948","1851.5231939420948","1851.5231939420948"
"626253","1884.4362163880205","1884.4362163880205","1884.4362163880205","1830.3056990431583","1830.3056990431583","1830.3056990431583"
"626850","1871.7461384264936","1871.7461384264936","1871.7461384264936","1844.5018292074346","1844.5018292074346","1844.5018292074346"
"627447","1870.9741285740508","1870.9741285740508","1870.9741285740508","1834.9670926172214","1834.9670926172214","1834.9670926172214"
"628044","1868.7450602177694","1868.7450602177694","1868.7450602177694","1828.9013718599078","1828.9013718599078","1828.9013718599078"
"628641","1865.4521292684633","1865.4521292684633","1865.4521292684633","1857.8256498108522","1857.8256498108522","1857.8256498108522"
"629238","1852.683583803881","1852.683583803881","1852.683583803881","1829.3036048218337","1829.3036048218337","1829.3036048218337"
"629835","1851.0030476581858","1851.0030476581858","1851.0030476581858","1866.8494599468297","1866.8494599468297","1866.8494599468297"
"630432","1843.1350108564095","1843.1350108564095","1843.1350108564095","1852.0979776682188","1852.0979776682188","1852.0979776682188"
"631029","1870.3174940604201","1870.3174940604201","1870.3174940604201","1836.2132192369797","1836.2132192369797","1836.2132192369797"
"631626","1871.897767967021","1871.897767967021","1871.897767967021","1859.9476299095402","1859.9476299095402","1859.9476299095402"
"632223","1870.8587540799665","1870.8587540799665","1870.8587540799665","1848.4027020052015","1848.4027020052015","1848.4027020052015"
"632820","1861.2780234035608","1861.2780234035608","1861.2780234035608","1823.3692887404625","1823.3692887404625","1823.3692887404625"
"633417","1883.8132259340096","1883.8132259340096","1883.8132259340096","1850.0900259721914","1850.0900259721914","1850.0900259721914"
"634014","1833.5181403577062","1833.5181403577062","1833.5181403577062","1863.2935249119482","1863.2935249119482","1863.2935249119482"
"634611","1874.090948709761","1874.090948709761","1874.090948709761","1846.2915657221404","1846.2915657221404","1846.2915657221404"
"635208","1859.5666253024815","1859.5666253024815","1859.5666253024815","1848.5808477965716","1848.5808477965716","1848.5808477965716"
"635805","1881.6006021844971","1881.6006021844971","1881.6006021844971","1819.9515894214662","1819.9515894214662","1819.9515894214662"
"636402","1865.878784533068","1865.878784533068","1865.878784533068","1852.0942627615482","1852.0942627615482","1852.0942627615482"
"636999","1861.9547509985969","1861.9547509985969","1861.9547509985969","1861.0247601501244","1861.0247601501244","1861.0247601501244"
"637596","1857.531884185171","1857.531884185171","1857.531884185171","1846.9796674768954","1846.9796674768954","1846.9796674768954"
"638193","1841.5673936179899","1841.5673936179899","1841.5673936179899","1843.210988103957","1843.210988103957","1843.210988103957"
"638790","1881.332247035175","1881.332247035175","1881.332247035175","1833.6095914576626","1833.6095914576626","1833.6095914576626"
"639387","1863.8098288496792","1863.8098288496792","1863.8098288496792","1839.5501069915683","1839.5501069915683","1839.5501069915683"
"639984","1858.1933650165731","1858.1933650165731","1858.1933650165731","1838.9892760099553","1838.9892760099553","1838.9892760099553"
"640581","1862.0282344608167","1862.0282344608167","1862.0282344608167","1837.8283324438903","1837.8283324438903","1837.8283324438903"
"641178","1862.4293392268153","1862.4293392268153","1862.4293392268153","1850.1454313878567","1850.1454313878567","1850.1454313878567"
"641775","1873.4201956737923","1873.4201956737923","1873.4201956737923","1860.0830955007405","1860.0830955007405","1860.0830955007405"
"642372","1881.8631473326664","1881.8631473326664","1881.8631473326664","1830.8173301990948","1830.8173301990948","1830.8173301990948"
"642969","1838.9261694832478","1838.9261694832478","1838.9261694832478","1849.9858145191954","1849.9858145191954","1849.9858145191954"
"643566","1849.6508715052807","1849.6508715052807","1849.6508715052807","1845.882148921189","1845.882148921189","1845.882148921189"
"644163","1880.4220306328177","1880.4220306328177","1880.4220306328177","1858.4888395223645","1858.4888395223645","1858.4888395223645"
"644760","1885.3209575700114","1885.3209575700114","1885.3209575700114","1864.0295009070626","1864.0295009070626","1864.0295009070626"
"645357","1853.9838723239964","1853.9838723239964","1853.9838723239964","1841.1591497795382","1841.1591497795382","1841.1591497795382"
"645954","1882.30269748427","1882.30269748427","1882.30269748427","1849.0182942482766","1849.0182942482766","1849.0182942482766"
"646551","1853.4895647805192","1853.4895647805192","1853.4895647805192","1840.43212370148","1840.43212370148","1840.43212370148"
"647148","1880.2361555217435","1880.2361555217435","1880.2361555217435","1827.9061337189687","1827.9061337189687","1827.9061337189687"
"647745","1888.0425134751822","1888.0425134751822","1888.0425134751822","1847.7940487515787","1847.7940487515787","1847.7940487515787"
"648342","1859.6368173459884","1859.6368173459884","1859.6368173459884","1861.3210990013665","1861.3210990013665","1861.3210990013665"
"648939","1864.5438730531575","1864.5438730531575","1864.5438730531575","1818.6871930982786","1818.6871930982786","1818.6871930982786"
"649536","1899.54980360078","1899.54980360078","1899.54980360078","1854.8199826794785","1854.8199826794785","1854.8199826794785"
"650133","1834.744518058561","1834.744518058561","1834.744518058561","1837.7805784506268","1837.7805784506268","1837.7805784506268"
"650730","1868.9219854606213","1868.9219854606213","1868.9219854606213","1836.4555103677649","1836.4555103677649","1836.4555103677649"
"651327","1882.1426845919375","1882.1426845919375","1882.1426845919375","1835.7677311763173","1835.7677311763173","1835.7677311763173"
"651924","1876.8857768373473","1876.8857768373473","1876.8857768373473","1844.767637625675","1844.767637625675","1844.767637625675"
"652521","1880.3197055988878","1880.3197055988878","1880.3197055988878","1840.4890625395044","1840.4890625395044","1840.4890625395044"
"653118","1852.7351638658652","1852.7351638658652","1852.7351638658652","1842.2104116479413","1842.2104116479413","1842.2104116479413"
"653715","1881.81671719736","1881.81671719736","1881.81671719736","1855.9566617350008","1855.9566617350008","1855.9566617350008"
"654312","1860.1601261105068","1860.1601261105068","1860.1601261105068","1844.1490586082164","1844.1490586082164","1844.1490586082164"
"654909","1853.97242959196","1853.97242959196","1853.97242959196","1827.6446326809298","1827.6446326809298","1827.6446326809298"
"655506","1894.3039891209946","1894.3039891209946","1894.3039891209946","1841.583967477939","1841.583967477939","1841.583967477939"
"656103","1878.4199057693304","1878.4199057693304","1878.4199057693304","1851.8993503819584","1851.8993503819584","1851.8993503819584"
"656700","1883.8596515270976","1883.8596515270976","1883.8596515270976","1816.498042445141","1816.498042445141","1816.498042445141"
"657297","1889.8279653375837","1889.8279653375837","1889.8279653375837","1832.9641237455533","1832.9641237455533","1832.9641237455533"
"657894","1872.7867035129757","1872.7867035129757","1872.7867035129757","1849.3128740343566","1849.3128740343566","1849.3128740343566"
"658491","1829.6737525453627","1829.6737525453627","1829.6737525453627","1849.7178872552763","1849.7178872552763","1849.7178872552763"
"659088","1883.2390492414136","1883.2390492414136","1883.2390492414136","1848.1859756875424","1848.1859756875424","1848.1859756875424"
"659685","1864.6712852707933","1864.6712852707933","1864.6712852707933","1876.8373344649972","1876.8373344649972","1876.8373344649972"
"660282","1873.1707884389007","1873.1707884389007","1873.1707884389007","1813.5388948477787","1813.5388948477787","1813.5388948477787"
